"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","gene_name","go","ontology"
"ENSBTAG00000013026",0.295389842705301,0.0252426612631071,3.12847310535075,0,1,1,"PGAP4","post-GPI attachment to proteins GalNAc transferase 4",NA,NA
"ENSBTAG00000030269",2.65084604431765,0.44784424481498,1.10416366510569,0,1,1,"CNIH4","cornichon family AMPA receptor auxiliary protein 4","GO:0005783","BP"
"ENSBTAG00000013029",272.792689806284,-0.110323483960202,0.112921313759149,0,1,1,"SLC25A37","solute carrier family 25 member 37",NA,NA
"ENSBTAG00000048470",14.8933012430479,-0.532437679719757,0.473963304451028,0,1,1,"DCAF13","DDB1 and CUL4 associated factor 13",NA,NA
"ENSBTAG00000048471",3.44480978600717,0.789360398311087,1.08079154119483,0,1,1,"KAT14","lysine acetyltransferase 14",NA,NA
"ENSBTAG00000048478",6.59093895516588,0.359870096027183,0.704047088111775,0,1,1,"PTPN3","protein tyrosine phosphatase non-receptor type 3",NA,NA
"ENSBTAG00000009841",2568.06915777365,-0.157766599436622,0.0445373450624116,0,1,1,"ND6","NADH dehydrogenase subunit 6","GO:0008137","BP"
"ENSBTAG00000009842",223.699031048948,0.0642837421637578,0.121395216411961,0,1,1,"POLR2G","RNA polymerase II subunit G","GO:0003899","BP"
"ENSBTAG00000016571",1821.64943019651,-0.11026828229727,0.0471000797173879,0,1,1,"ARHGEF18","Rho/Rac guanine nucleotide exchange factor 18",NA,NA
"ENSBTAG00000009844",38744.6711354003,-0.195626419298654,0.0285368973469079,0,1,1,"TMEM230","transmembrane protein 230","GO:0005769","BP"
"ENSBTAG00000016572",1372.29131197002,0.152433642031763,0.0527799614776015,0,1,1,"SAFB","scaffold attachment factor B",NA,NA
"ENSBTAG00000044741",31.5164673489116,-0.100990923877698,0.317366603239027,0,1,1,"STAT5B","signal transducer and activator of transcription 5B","GO:0001553","BP"
"ENSBTAG00000006060",184.406952355746,0.142801411446041,0.140250435232584,0,1,1,"PHLDB1","pleckstrin homology like domain family B member 1",NA,NA
"ENSBTAG00000009845",1856.33973342935,-0.0896178097814773,0.0472059036464127,0,1,1,"INPP4A","inositol polyphosphate-4-phosphatase type I A",NA,NA
"ENSBTAG00000009846",7463.52808223531,-0.0238492410632318,0.0300752175167684,0,1,1,"HMCES","5-hydroxymethylcytosine binding, ES cell specific",NA,NA
"ENSBTAG00000016574",8.91952617556874,-0.174758809614877,0.582279024643721,0,1,1,"NIN","ninein",NA,NA
"ENSBTAG00000051472",714.291269977248,0.00814464258393309,0.0707422158092098,0,1,1,"ANKRD10","ankyrin repeat domain 10",NA,NA
"ENSBTAG00000006063",1538.49293466017,0.0413410512673741,0.0504659728500761,0,1,1,"U2AF1","U2 small nuclear RNA auxiliary factor 1","GO:0016607","CC"
"ENSBTAG00000009848",0.707448339541498,0.257385033788259,2.21300899582713,0,1,1,"RAB3GAP1","RAB3 GTPase activating protein catalytic subunit 1",NA,NA
"ENSBTAG00000006064",365.231135694749,0.102418189817496,0.0954471523692871,0,1,1,"MRPL36","mitochondrial ribosomal protein L36",NA,NA
"ENSBTAG00000009849",11020.823524812,0.0238784032783592,0.0327764820579998,0,1,1,"KIF13A","kinesin family member 13A",NA,NA
"ENSBTAG00000016577",2438.5648189519,-0.0505862926927188,0.0424355808896748,0,1,1,"SUN1","Sad1 and UNC84 domain containing 1",NA,NA
"ENSBTAG00000006065",9091.42963085093,0.039672011518077,0.0353735195553135,0,1,1,"MFSD14A","major facilitator superfamily domain containing 14A",NA,NA
"ENSBTAG00000016578",10510.2097349738,0.0759174549962707,0.0303640226967593,0,1,1,"NUP85","nucleoporin 85","GO:0000777","BP"
"ENSBTAG00000027506",1687.9140537585,0.0620159813551299,0.0506436215496326,0,1,1,"TOMM7","translocase of outer mitochondrial membrane 7","GO:0005742","BP"
"ENSBTAG00000006066",2067.14669766276,0.00677682558479668,0.0452601332202688,0,1,1,"ADRM1","adhesion regulating molecule 1","GO:0000502","BP"
"ENSBTAG00000044748",0.308505784143284,0.0252428790697694,3.08311867758245,0,1,1,"OSTC","oligosaccharyltransferase complex non-catalytic subunit","GO:0006486","BP"
"ENSBTAG00000006067",92.6124382834914,0.0437268576947733,0.195597712545999,0,1,1,"LAMTOR1","late endosomal/lysosomal adaptor, MAPK and MTOR activator 1","GO:0001558","BP"
"ENSBTAG00000006068",1695.6835025645,-0.120177528500856,0.0509796864087455,0,1,1,"MRTFA","myocardin related transcription factor A",NA,NA
"ENSBTAG00000006069",135.612447479435,0.165725420238299,0.155513498535478,0,1,1,"PSMD4","proteasome 26S subunit, non-ATPase 4","GO:0022624","CC"
"ENSBTAG00000051479",574.588010300696,0.0429058733683982,0.0787394866027709,0,1,1,"LEF1","lymphoid enhancer binding factor 1",NA,NA
"ENSBTAG00000002331",3645.86053515362,0.112924299838801,0.0376849581392372,0,1,1,"MAGED2","MAGE family member D2",NA,NA
"ENSBTAG00000012844",5387.03258814707,0.0159069506337542,0.0308831957235719,0,1,1,"EIF3K","eukaryotic translation initiation factor 3 subunit K","GO:0001732","BP"
"ENSBTAG00000002332",1016.08916374162,0.145225947193745,0.0611056011829487,0,1,1,"BAD","BCL2 associated agonist of cell death",NA,NA
"ENSBTAG00000012845",1426.42557028582,3.11048444427708e-06,0.0517599928942666,0,1,1,"APMAP","adipocyte plasma membrane associated protein","GO:0009058","BP"
"ENSBTAG00000012847",9265.72439033551,-0.0457250526555357,0.0284195794164388,0,1,1,"TRIM28","tripartite motif containing 28",NA,NA
"ENSBTAG00000030503",1016.72339743273,-0.0369863018307187,0.0590013722673971,0,1,1,"TBK1","TANK binding kinase 1",NA,NA
"ENSBTAG00000012848",152.809813037134,-0.257736482837164,0.152933995356176,0,1,1,"SMC1A","structural maintenance of chromosomes 1A","GO:0000776","BP"
"ENSBTAG00000002336",1292.59159419454,0.0520007575435512,0.0545569986063534,0,1,1,"TOP3B","DNA topoisomerase III beta",NA,NA
"ENSBTAG00000012849",12496.1564875593,-0.159618356864793,0.0371300048463426,0,1,1,"MOCS2","molybdenum cofactor synthesis 2","GO:0005829","BP"
"ENSBTAG00000030507",3.36681227210643,-0.114975951966365,0.944374800080213,0,1,1,"MKRN2","makorin ring finger protein 2",NA,NA
"ENSBTAG00000037781",211.698915795388,0.0566976348825172,0.121866597791523,0,1,1,"WNK1","WNK lysine deficient protein kinase 1",NA,NA
"ENSBTAG00000048711",0.511133811241889,0.987671296007441,2.46212418865692,0,1,1,"INTS10","integrator complex subunit 10",NA,NA
"ENSBTAG00000027274",97.7527406813305,-0.145869613178808,0.177185356540378,0,1,1,"TMX3","thioredoxin related transmembrane protein 3",NA,NA
"ENSBTAG00000048717",19.448000588733,0.0129319227071642,0.406504366602733,0,1,1,"CTDSP2","CTD small phosphatase 2",NA,NA
"ENSBTAG00000027279",3.7475262153702,0.962122115347373,0.929844161170921,0,1,1,"PACSIN3","protein kinase C and casein kinase substrate in neurons 3",NA,NA
"ENSBTAG00000016810",4561.35303144528,-0.0634319307415302,0.0341686361125891,0,1,1,"CLNS1A","chloride nucleotide-sensitive channel 1A",NA,NA
"ENSBTAG00000005884",98.416276000024,0.0972101598795091,0.182269566654837,0,1,1,"MICAL1","microtubule associated monooxygenase, calponin and LIM domain containing 1","GO:0001933","BP"
"ENSBTAG00000016813",730.61495826065,-0.018559295407667,0.0689423232236452,0,1,1,"FBXO38","F-box protein 38",NA,NA
"ENSBTAG00000013030",2541.4400152188,-0.139164460586566,0.0399478718077267,0,1,1,"SHTN1","shootin 1",NA,NA
"ENSBTAG00000005888",2.09063035019127,-0.239744009024521,1.25979230221994,0,1,1,"ILK","integrin linked kinase","GO:0001658","BP"
"ENSBTAG00000013031",208.763376246195,0.00212309460818222,0.12405143339899,0,1,1,"SMARCC2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2",NA,NA
"ENSBTAG00000013032",2241.54764706965,0.0862022265165887,0.0438593648981328,0,1,1,"SETD3","SET domain containing 3, actin histidine methyltransferase",NA,NA
"ENSBTAG00000016817",1524.31640005397,0.0151892228340907,0.04913613039545,0,1,1,"MBNL2","muscleblind like splicing regulator 2",NA,NA
"ENSBTAG00000006305",935.672367888569,-0.0172764249276532,0.0644143515223481,0,1,1,"EPN2","epsin 2",NA,NA
"ENSBTAG00000013033",794.085751596085,-0.00291538385869457,0.0685616237490299,0,1,1,"PAPSS1","3'-phosphoadenosine 5'-phosphosulfate synthase 1",NA,NA
"ENSBTAG00000016818",1910.88505118002,0.0515676386471992,0.0462686559407375,0,1,1,"CAP1","cyclase associated actin cytoskeleton regulatory protein 1","GO:0005886","CC"
"ENSBTAG00000030274",15.767124960997,-0.119020959972001,0.456461239805549,0,1,1,"ZNF787","zinc finger protein 787",NA,NA
"ENSBTAG00000016819",649.463726159931,0.0547329077805065,0.0721950986365494,0,1,1,"CCNI","cyclin I",NA,NA
"ENSBTAG00000006307",271.65830813911,0.0990823285145637,0.115689029747504,0,1,1,"TMEM248","transmembrane protein 248","GO:0016021","CC"
"ENSBTAG00000030278",3.6593839617133,0.0833720592152484,0.94931285249378,0,1,1,"TCF25","transcription factor 25",NA,NA
"ENSBTAG00000013038",3914.31296419826,0.0122745480894289,0.0359639146536059,0,1,1,"SH3GLB2","SH3 domain containing GRB2 like, endophilin B2","GO:0005737","CC"
"ENSBTAG00000051719",17.9763466542781,0.147970741953523,0.41638732456639,0,1,1,"MRPS27","mitochondrial ribosomal protein S27","GO:0000049","BP"
"ENSBTAG00000048480",5.12492280238816,-0.087021753912524,0.771447301332756,0,1,1,"ARHGEF5","Rho guanine nucleotide exchange factor 5",NA,NA
"ENSBTAG00000048481",15.003100152555,-0.191647536748763,0.457759497288045,0,1,1,"MTHFD1L","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like","GO:0001843","BP"
"ENSBTAG00000048482",5.30271710010514,0.595870142808101,0.778139003683104,0,1,1,"NCAPD2","non-SMC condensin I complex subunit D2",NA,NA
"ENSBTAG00000048485",7159.71849112185,-0.0709628761794224,0.0952506065693885,0,1,1,"NANS","N-acetylneuraminate synthase",NA,NA
"ENSBTAG00000048486",881.551223543477,0.0563561695394878,0.0716679925821299,0,1,1,"CPNE1","copine 1","GO:0005654","BP"
"ENSBTAG00000048488",101.864554194697,-0.151444511020446,0.176575554246873,0,1,1,"CSNK1D","casein kinase 1 delta",NA,NA
"ENSBTAG00000048489",3.84162303027935,-0.206097320595503,0.890297674067373,0,1,1,"SHMT1","serine hydroxymethyltransferase 1","GO:0004372","BP"
"ENSBTAG00000009852",187.038414230888,0.00586114635707522,0.129897225431092,0,1,1,"RCC2","regulator of chromosome condensation 2",NA,NA
"ENSBTAG00000016580",735.251248675548,0.0658773458427408,0.0678052871475421,0,1,1,"EFCAB14","EF-hand calcium binding domain 14",NA,NA
"ENSBTAG00000016581",1582.25436011624,-0.0455971227918633,0.0513176688893817,0,1,1,"WDR6","WD repeat domain 6","GO:0005737","BP"
"ENSBTAG00000009854",1648.39398764209,0.0568312614447388,0.048996475880777,0,1,1,"BLCAP","BLCAP apoptosis inducing factor","GO:0003674","BP"
"ENSBTAG00000006070",2202.04535482766,-0.0442372105913474,0.044167139908687,0,1,1,"CDC42EP3","CDC42 effector protein 3",NA,NA
"ENSBTAG00000009855",1851.57838196036,-0.0265765955996385,0.0461748252276034,0,1,1,"SSBP1","single stranded DNA binding protein 1","GO:0003682","BP"
"ENSBTAG00000051480",56.8819626074316,-0.0207027703468665,0.245928523069056,0,1,1,"NMT2","N-myristoyltransferase 2","GO:0004379","BP"
"ENSBTAG00000016584",1427.0164512389,-0.00277778205827597,0.0504693287925856,0,1,1,"KLHL9","kelch like family member 9","GO:0004842","BP"
"ENSBTAG00000006071",24427.2123349478,-0.0322077267161015,0.0248511527218235,0,1,1,"ITGB1","integrin subunit beta 1","GO:0001618","BP"
"ENSBTAG00000009856",1006.88942327744,-0.120766613452736,0.0605663040770203,0,1,1,"NDUFA9","NADH:ubiquinone oxidoreductase subunit A9","GO:0005654","BP"
"ENSBTAG00000051481",61.2110620747281,0.208546070675425,0.226549187025758,0,1,1,"MBOAT1","membrane bound O-acyltransferase domain containing 1",NA,NA
"ENSBTAG00000006072",7092.32325884236,0.00459549754027832,0.0304194009276326,0,1,1,"UBE2S","ubiquitin conjugating enzyme E2 S","GO:0004842","BP"
"ENSBTAG00000051482",2.44553169633815,-0.134237997336877,1.2057102772408,0,1,1,"CEP250","centrosomal protein 250",NA,NA
"ENSBTAG00000006073",12.0197274925649,-0.390672730255165,0.516911320179145,0,1,1,"MSRB1","methionine sulfoxide reductase B1","GO:0003779","BP"
"ENSBTAG00000017001",2356.32304524372,0.0384058735365213,0.0428044607003022,0,1,1,"BLMH","bleomycin hydrolase",NA,NA
"ENSBTAG00000017002",1465.89844706616,-0.0206450248034977,0.0499991591757616,0,1,1,"TMC6","transmembrane channel like 6",NA,NA
"ENSBTAG00000006075",5024.91057827693,0.0309224890536525,0.0323486817157541,0,1,1,"ELAVL1","ELAV like RNA binding protein 1",NA,NA
"ENSBTAG00000016588",414.75573830661,-0.162876245952531,0.0894230907811216,0,1,1,"SIRT2","sirtuin 2",NA,NA
"ENSBTAG00000044757",2.56548023969138,-0.591189310453875,1.11720627238902,0,1,1,"SS18","SS18 subunit of BAF chromatin remodeling complex",NA,NA
"ENSBTAG00000016589",980.667940326893,-0.017818831025037,0.0623017643019931,0,1,1,"TTYH2","tweety family member 2",NA,NA
"ENSBTAG00000044758",10.3803182955013,0.436618207581787,0.553491276268978,0,1,1,"CAMSAP2","calmodulin regulated spectrin associated protein family member 2",NA,NA
"ENSBTAG00000051486",1492.99036409683,0.0523541289901584,0.0512058710661498,0,1,1,"MTCH1","mitochondrial carrier 1",NA,NA
"ENSBTAG00000034246",1.10851444899302,-0.467664174583541,1.73045292133563,0,1,1,"GLOD4","glyoxalase domain containing 4",NA,NA
"ENSBTAG00000006078",748.385676956706,-0.0373652479526844,0.0688864467126539,0,1,1,"GPHN","gephyrin",NA,NA
"ENSBTAG00000012850",1.41283445329728,-0.340181364697765,1.46673211217793,0,1,1,"CCNL2","cyclin L2",NA,NA
"ENSBTAG00000017007",155.920499092393,0.0259678500909251,0.152729166552202,0,1,1,"SGCB","sarcoglycan beta","GO:0005737","BP"
"ENSBTAG00000012852",2122.3209504245,0.0327011841914487,0.0443084859310678,0,1,1,"TIMP3","TIMP metallopeptidase inhibitor 3","GO:0008270","MF"
"ENSBTAG00000017009",2078.09221514877,0.069487100898187,0.0434316693640306,0,1,1,"RPL27A","ribosomal protein L27a","GO:0006412","BP"
"ENSBTAG00000002341",10867.6580178105,-0.00152377490645796,0.0307977308205266,0,1,1,"HIKESHI","heat shock protein nuclear import factor hikeshi","GO:0005634","BP"
"ENSBTAG00000012854",33.1474078412002,0.257593215099706,0.30757901735855,0,1,1,"ATP6V0E1","ATPase H+ transporting V0 subunit e1","GO:0015078","BP"
"ENSBTAG00000012856",3.92130849019834,-0.979300192543575,0.969196418756989,0,1,1,NA,NA,NA,NA
"ENSBTAG00000002344",1058.2076943925,-0.126073859730709,0.0573669398630962,0,1,1,"COX3","cytochrome c oxidase subunit III",NA,NA
"ENSBTAG00000012857",116.887007805182,-0.0796954125312417,0.166027052557948,0,1,1,"DIAPH3","diaphanous related formin 3",NA,NA
"ENSBTAG00000020000",357.566066701868,-0.0688991412867346,0.0958632632380069,0,1,1,"CLK3","CDC like kinase 3","GO:0001669","BP"
"ENSBTAG00000002345",2625.38933485738,-0.123081066215695,0.0406903241274644,0,1,1,"CEP78","centrosomal protein 78",NA,NA
"ENSBTAG00000012858",2484.7152601825,0.0864012825830999,0.0409792762550036,0,1,1,"LGALS3","galectin 3",NA,NA
"ENSBTAG00000020001",14.7175403125995,0.121818362814187,0.475018782622441,0,1,1,"EIF4EBP2","eukaryotic translation initiation factor 4E binding protein 2",NA,NA
"ENSBTAG00000002347",855.188591299951,-0.201230210465489,0.0689392149821261,0,1,1,"TSG101","tumor susceptibility 101",NA,NA
"ENSBTAG00000020003",34.4469875837164,-0.0462536873906575,0.320516959325414,0,1,1,"SCOC","short coiled-coil protein",NA,NA
"ENSBTAG00000002348",746.597975353268,-0.0959863758582564,0.0743228052831035,0,1,1,"OSTM1","osteoclastogenesis associated transmembrane protein 1",NA,NA
"ENSBTAG00000020004",1914.40704166588,-0.042217847564013,0.0500730685407815,0,1,1,"PARP1","poly(ADP-ribose) polymerase 1","GO:0003677","BP"
"ENSBTAG00000030517",3.87240664294848,0.572751909563647,0.942139593092201,0,1,1,"ZBTB18","zinc finger and BTB domain containing 18","GO:0000122","BP"
"ENSBTAG00000030518",13.1696082404814,0.784240587155459,0.495294559162448,0,1,1,NA,NA,NA,NA
"ENSBTAG00000020009",0.51531959108091,0.987461394612105,2.45661787970927,0,1,1,"TTLL1","tubulin tyrosine ligase like 1","GO:0003351","BP"
"ENSBTAG00000037795",6.07412970639995,0.617773560498299,0.726168867109725,0,1,1,"MCMBP","minichromosome maintenance complex binding protein","GO:0003682","BP"
"ENSBTAG00000048722",68.3220882662091,0.0721222101062188,0.214311447471585,0,1,1,"MYO1E","myosin IE",NA,NA
"ENSBTAG00000048725",2.1551923501927,-0.258913847041159,1.182181068059,0,1,1,"RHOA","ras homolog family member A","GO:0001998","BP"
"ENSBTAG00000037799",7.52591037945521,-0.224273425303898,0.637437051090619,0,1,1,"ZNF281","zinc finger protein 281",NA,NA
"ENSBTAG00000038215",3.00086233815538,-0.0405682586692481,1.05495692705071,0,1,1,"ULK3","unc-51 like kinase 3",NA,NA
"ENSBTAG00000048729",4.3538370147203,0.564806335096918,0.840361336653368,0,1,1,"MRPL12","mitochondrial ribosomal protein L12","GO:0003735","BP"
"ENSBTAG00000005893",1875.49122418206,0.0018945366194669,0.0460025226764916,0,1,1,"SPINT2","serine peptidase inhibitor, Kunitz type 2",NA,NA
"ENSBTAG00000016821",221.810836687715,0.167722290010079,0.143037223150345,0,1,1,"RCL1","RNA terminal phosphate cyclase like 1",NA,NA
"ENSBTAG00000016822",15296.340103994,-0.0479325221861427,0.0323775377657267,0,1,1,"AARS1","alanyl-tRNA synthetase 1",NA,NA
"ENSBTAG00000016823",1039.36643675674,-0.0198064097714605,0.0614910074607104,0,1,1,"PRDM4","PR/SET domain 4",NA,NA
"ENSBTAG00000023551",325.106051191511,-0.0384149615535175,0.102724936048609,0,1,1,"CHD8","chromodomain helicase DNA binding protein 8",NA,NA
"ENSBTAG00000051720",33.7880178574035,-0.362902105551683,0.304246554492469,0,1,1,"KXD1","KxDL motif containing 1","GO:0005765","BP"
"ENSBTAG00000016824",2526.51033014669,0.0214406241912115,0.0423604321243643,0,1,1,"LSM6","LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated",NA,NA
"ENSBTAG00000005897",705.627412108041,-0.067472152453167,0.0719454533442796,0,1,1,"EIF1","eukaryotic translation initiation factor 1","GO:0005634","BP"
"ENSBTAG00000030281",29.876724537458,0.0453753708023773,0.325852553105238,0,1,1,"TIMM50","translocase of inner mitochondrial membrane 50","GO:0005744","BP"
"ENSBTAG00000005898",2026.20182020738,0.0722046127549152,0.0451104386065036,0,1,1,"WDR12","WD repeat domain 12","GO:0000463","BP"
"ENSBTAG00000030282",750.286044797166,0.0420007582637825,0.0683189717771652,0,1,1,"DCK","deoxycytidine kinase","GO:0004136","BP"
"ENSBTAG00000051722",8.46853212777027,-0.00297287584961556,0.600343478759506,0,1,1,"ALKBH5","alkB homolog 5, RNA demethylase","GO:0001666","BP"
"ENSBTAG00000013042",3547.80076301652,0.0587218694865806,0.0383484126270394,0,1,1,"URI1","URI1 prefoldin like chaperone","GO:0000122","BP"
"ENSBTAG00000016827",2953.21867717813,0.00953561553861976,0.0401957421098974,0,1,1,"SFT2D1","SFT2 domain containing 1",NA,NA
"ENSBTAG00000013043",541.655892482074,0.133268311640498,0.0780474772717092,0,1,1,"DPYSL2","dihydropyrimidinase like 2","GO:0005515","BP"
"ENSBTAG00000016828",6200.71911032949,-0.117782268285096,0.0321998972219638,0,1,1,"RNF20","ring finger protein 20","GO:0000151","BP"
"ENSBTAG00000016829",182.190696853618,-0.0273038320931739,0.140852895860335,0,1,1,"PIH1D1","PIH1 domain containing 1","GO:0001164","BP"
"ENSBTAG00000030285",707.717945273822,-0.0853275907794227,0.0717166009563533,0,1,1,"SNX9","sorting nexin 9",NA,NA
"ENSBTAG00000051725",27.8504603726228,-0.0954307428827018,0.357485821649307,0,1,1,"ATP5F1B","ATP synthase F1 subunit beta","GO:0005515","CC"
"ENSBTAG00000013045",8872.56768158736,-0.00153165666929948,0.0308397793044429,0,1,1,"SPTBN1","spectrin beta, non-erythrocytic 1",NA,NA
"ENSBTAG00000013046",1794.77660338346,-0.0205496273690677,0.0494127551255111,0,1,1,"AKAP12","A-kinase anchoring protein 12",NA,NA
"ENSBTAG00000013047",15.1526904697601,-0.0354031813355405,0.456975933719378,0,1,1,"RIPK2","receptor interacting serine/threonine kinase 2","GO:0001961","BP"
"ENSBTAG00000013048",273.460966396015,-0.000140717226338272,0.115574934574891,0,1,1,"DUS1L","dihydrouridine synthase 1 like",NA,NA
"ENSBTAG00000048493",5.23490037602879,0.232301603127517,0.791989771702667,0,1,1,"TRIM25","tripartite motif containing 25",NA,NA
"ENSBTAG00000048494",0.299575622544322,0.0252427327535102,3.11365931753716,0,1,1,"TSFM","Ts translation elongation factor, mitochondrial","GO:0005759","BP"
"ENSBTAG00000048497",63.235673911363,0.139486250421672,0.229922650928401,0,1,1,"IQCE","IQ motif containing E",NA,NA
"ENSBTAG00000009861",68.4752155257088,-0.530079223935857,0.215263244718513,0,1,1,"PSMB3","proteasome 20S subunit beta 3","GO:0004298","CC"
"ENSBTAG00000009862",333.769022394953,-0.136919282523452,0.110294112263051,0,1,1,"NCOA1","nuclear receptor coactivator 1",NA,NA
"ENSBTAG00000009863",8444.86233317775,-0.0378535421896922,0.0284968848377631,0,1,1,"VCL","vinculin",NA,NA
"ENSBTAG00000016591",2014.39427632513,-0.0877915557310002,0.0476191769973991,0,1,1,"TAF5","TATA-box binding protein associated factor 5",NA,NA
"ENSBTAG00000016592",1635.84890005342,-0.200473181377606,0.0489288414415849,0,1,1,"KIAA1522","KIAA1522",NA,NA
"ENSBTAG00000006080",148.604739160823,0.0818249446421255,0.147248583167273,0,1,1,"ERP44","endoplasmic reticulum protein 44","GO:0005788","CC"
"ENSBTAG00000016593",4124.96047751229,-0.0494933805506546,0.0360358071070087,0,1,1,"RCN2","reticulocalbin 2",NA,NA
"ENSBTAG00000006081",27.1530465484318,0.0411012249641622,0.345284227744851,0,1,1,"ZNRF2","zinc and ring finger 2",NA,NA
"ENSBTAG00000016594",2210.93292106961,-0.105066275488415,0.0430170956954604,0,1,1,"ANKRD54","ankyrin repeat domain 54","GO:0005634","BP"
"ENSBTAG00000051491",289.388737495087,0.10958275583363,0.107089441173199,0,1,1,"ARPC1A","actin related protein 2/3 complex subunit 1A","GO:0005634","CC"
"ENSBTAG00000006082",773.083193929493,0.00602884985265617,0.0655605200986466,0,1,1,"NIPSNAP1","nipsnap homolog 1",NA,NA
"ENSBTAG00000009867",11.7401839506889,0.275879152810059,0.562164505738693,0,1,1,"SLC25A32","solute carrier family 25 member 32",NA,NA
"ENSBTAG00000016595",2239.92416537802,-0.0975911017165956,0.048097044866421,0,1,1,"PCCB","propionyl-CoA carboxylase subunit beta","GO:0004658","CC"
"ENSBTAG00000017010",692.290406031553,-0.0133826094148223,0.0726251844614174,0,1,1,"TXNDC9","thioredoxin domain containing 9","GO:0005634","CC"
"ENSBTAG00000051492",5.80911303347612,-0.234972922949971,0.730717226171144,0,1,1,"RAB40C","RAB40C, member RAS oncogene family",NA,NA
"ENSBTAG00000006083",0.906087912192874,-0.953234571106307,1.9097818614662,0,1,1,"FXR2","FMR1 autosomal homolog 2",NA,NA
"ENSBTAG00000009868",3468.36575699057,0.0913293518831824,0.0497440961588696,0,1,1,"GNL1","G protein nucleolar 1 (putative)",NA,NA
"ENSBTAG00000017011",242.020568874882,0.00509836949476309,0.114767616845827,0,1,1,"RAB3D","RAB3D, member RAS oncogene family",NA,NA
"ENSBTAG00000051493",4.09908783714052,0.424362243455067,0.88683266454481,0,1,1,"CERS2","ceramide synthase 2","GO:0003677","CC"
"ENSBTAG00000006084",2341.83660251765,0.000913953756130723,0.0412812445563766,0,1,1,"CTH","cystathionine gamma-lyase","GO:0004123","BP"
"ENSBTAG00000027525",26.8849130203448,-0.434477797781506,0.342585804104369,0,1,1,"FILIP1L","filamin A interacting protein 1 like",NA,NA
"ENSBTAG00000006085",8262.01851087905,0.0120366010001825,0.0298686998754055,0,1,1,"ATXN10","ataxin 10","GO:0048471","CC"
"ENSBTAG00000016598",32784.7978488541,-0.120146188980795,0.0570918861763781,0,1,1,"SFXN2","sideroflexin 2","GO:0005739","BP"
"ENSBTAG00000006086",1358.54838720368,-0.124751338288813,0.0529448346327591,0,1,1,"MTMR2","myotubularin related protein 2","GO:0004438","BP"
"ENSBTAG00000016599",2506.10686568755,0.0867887616678021,0.0440659546551894,0,1,1,"NDFIP2","Nedd4 family interacting protein 2",NA,NA
"ENSBTAG00000034255",7814.50612692915,0.0584065004277083,0.0326783457964521,0,1,1,"BRWD1","bromodomain and WD repeat domain containing 1",NA,NA
"ENSBTAG00000006087",1362.9490438904,-0.0689570210428908,0.0544106489636433,0,1,1,"MARS1","methionyl-tRNA synthetase 1","GO:0000049","BP"
"ENSBTAG00000006088",640.463658264207,-0.000588795901943344,0.0721014267081554,0,1,1,"HK2","hexokinase 2",NA,NA
"ENSBTAG00000012860",2478.41275012076,0.0755201987144442,0.0415824795451861,0,1,1,"NOL7","nucleolar protein 7",NA,NA
"ENSBTAG00000017016",70.5935081388614,-0.16939677868692,0.214021946476443,0,1,1,"PRDX5","peroxiredoxin 5","GO:0001016","BP"
"ENSBTAG00000006089",1124.62303234423,0.115833229361621,0.0562203441219176,0,1,1,"HDGFL2","HDGF like 2",NA,NA
"ENSBTAG00000017017",1076.05418629742,0.0666273947356504,0.0610101084812905,0,1,1,"ATP2C1","ATPase secretory pathway Ca2+ transporting 1","GO:0000139","BP"
"ENSBTAG00000012861",3079.29417264243,0.0967053141584008,0.040116033121694,0,1,1,"IMPDH2","inosine monophosphate dehydrogenase 2","GO:0000166","BP"
"ENSBTAG00000012863",4.83917689010366,0.20850328655756,0.822659374650703,0,1,1,"REXO4","REX4 homolog, 3'-5' exonuclease",NA,NA
"ENSBTAG00000017019",4013.88829454083,-0.027217188667407,0.039502189194795,0,1,1,"SLC25A6","solute carrier family 25 member 6","GO:0005347","BP"
"ENSBTAG00000002350",1237.63909635039,-0.0258422904921332,0.0600976671890931,0,1,1,"TUBB2A","tubulin beta 2A class IIa",NA,NA
"ENSBTAG00000030520",70.6753364972144,0.272780683773877,0.215001208845044,0,1,1,"COPS7A","COP9 signalosome subunit 7A",NA,NA
"ENSBTAG00000002352",1504.66853822352,0.0508183012269477,0.0497201559001975,0,1,1,"DIABLO","diablo IAP-binding mitochondrial protein",NA,NA
"ENSBTAG00000012865",9828.99959942016,0.0615988929963701,0.0310547690136382,0,1,1,"SLC30A1","solute carrier family 30 member 1",NA,NA
"ENSBTAG00000030521",575.105336139997,-0.278189466695164,0.0779463188852279,0,1,1,"GPS1","G protein pathway suppressor 1",NA,NA
"ENSBTAG00000012866",2.38582286750478,0.469116034937997,1.15668516350319,0,1,1,"C7H19orf53","chromosome 7 C19orf53 homolog",NA,NA
"ENSBTAG00000012867",1451.26521010979,-0.0839901999376923,0.0519703880136275,0,1,1,"EPB41L4A","erythrocyte membrane protein band 4.1 like 4A",NA,NA
